ID,__name__,released,starring,originating from,directed by,produced by,distributed by,edited by,screenwriter,music by
104241,Kick-Ass 2,2013,Chloë Grace Moretz,United States of America,Jeff Wadlow,Brad Pitt,UIP-Dunafilm,Eddie Hamilton,John Romita Jr.,Henry Jackman
104243,Riddick,2013,Dave Bautista,United Kingdom,David Twohy,Vin Diesel,Universal Pictures,Tracey Adams,David Twohy,Graeme Revell
104249,Mr. Moto in Danger Island,1939,Peter Lorre,United States of America,Herbert I. Leeds,John Stone,20th Century Studios,Harry Reynolds,Peter Milne,Samuel Kaylin
104272,Blackfish,2013,Whoopi Goldberg,United States of America,Gabriela Cowperthwaite,Gabriela Cowperthwaite,Magnolia Pictures,Gabriela Cowperthwaite,Gabriela Cowperthwaite,Jeff Beal
104285,"Maria, He Doesn't Like It",2009,Christian Ulmen,Germany,Neele Vollmar,Cristiano Bortone,Netflix,Bernd Schlegel,Jan Weiler,Niki Reiser
1043,To Gillian on Her 37th Birthday,1996,Seth Green,United States of America,Michael Pressman,David E. Kelley,Triumph Films,William Scharf,David E. Kelley,James Horner
104337,The Butler,2013,Barack Obama,United States of America,Lee Daniels,Lee Daniels,Netflix,Joe Klotz,Lee Daniels,Alexandre Desplat
104361,Ain't Them Bodies Saints,2013,Rooney Mara,United States of America,David Lowery,Lars Ramkilde Knudsen,Netflix,Craig McKay,David Lowery,Daniel Hart
104374,About Time,2013,Lisa Eichhorn,United Kingdom,Richard Curtis,Tim Bevan,Universal Pictures,Mark Day,Richard Curtis,Nick Laird-Clowes
104392,Four Flies on Grey Velvet,1971,Ada Pometti,Italy,Dario Argento,Salvatore Argento,Paramount Pictures,Françoise Bonnot,Dario Argento,Ennio Morricone
1044,Surviving Picasso,1996,Andreas Wisniewski,United States of America,James Ivory,Humbert Balsan,Warner Bros.,Andrew Marcus,Ruth Prawer Jhabvala,Richard Robbins
104491,A Royal Scandal,1945,Sig Ruman,United States of America,Otto Preminger,Ernst Lubitsch,20th Century Studios,Dorothy Spencer,Bruno Frank,Alfred Newman
104493,A Ticklish Affair,1963,Shirley Jones,United States of America,George Sidney,Joe Pasternak,Metro-Goldwyn-Mayer,John McSweeney,Ruth Brooks Flippen,Georgie Stoll
104520,The Crimson Permanent Assurance,1983,Terry Gilliam,United Kingdom,Terry Gilliam,Terry Gilliam,Universal Pictures,Julian Doyle,Terry Gilliam,John Du Prez
104563,Too Hot to Handle,1938,Myrna Loy,United States of America,Jack Conway,Lawrence Weingarten,Loews Cineplex Entertainment,Frank Sullivan,John Lee Mahin,Franz Waxman
1046,Beautiful Thing,1996,Glen Berry,United Kingdom,Hettie MacDonald,Bill Shapter,Sony Pictures Classics,Don Fairservice,Jonathan Harvey,John Altman
104627,Back from Eternity,1956,Adele Mara,United States of America,John Farrow,RKO,RKO Pictures,Eda Warren,Jonathan Latimer,Franz Waxman
104631,Two Mothers,2013,Naomi Watts,France,Anne Fontaine,Naomi Watts,Netflix,Luc Barnier,Doris Lessing,Christopher Gordon
1047,The Long Kiss Goodnight,1996,Tom Amandes,United States of America,Renny Harlin,Shane Black,New Line Cinema,William Goldenberg,Shane Black,Alan Silvestri
104712,Instructions Not Included,2013,Jessica Lindsey,Mexico,Eugenio Derbez,Monica C. Lozano,Pantelion Films,Carlos Bolado,Eugenio Derbez,Carlo Siliotto
104736,Closed Circuit,2013,Eric Bana,United States of America,John Crowley,Tim Bevan,Universal Pictures,Lucia Zucchetti,Steven Knight,Joby Talbot
104841,Gravity,2013,George Clooney,United Kingdom,Alfonso Cuarón,Alfonso Cuarón,iTunes,Alfonso Cuarón,Alfonso Cuarón,Steven Price
104870,Deathsport,1978,David Carradine,United States of America,Roger Corman,Roger Corman,New World Pictures,Larry Bock,Donald E. Stewart,Andy Stein
104879,Prisoners,2013,Hugh Jackman,United States of America,Denis Villeneuve,Andrew Kosove,Warner Bros.,Joel Cox,Aaron Guzikowski,Jóhann Jóhannsson
104881,Out of the Furnace,2013,Christian Bale,United States of America,Scott Cooper,Leonardo DiCaprio,Netflix,David Rosenbloom,Scott Cooper,Tindersticks
1049,The Ghost and the Darkness,1996,Val Kilmer,United States of America,Stephen Hopkins,Gale Anne Hurd,Netflix,Sally Menke,Stephen Hopkins,Jerry Goldsmith
104906,Austenland,2013,Jane Seymour,United States of America,Jerusha Hess,Stephenie Meyer,Netflix,Nick Fenton,Shannon Hale,Ilan Eshkeri
104908,Insidious: Chapter 2,2013,Rose Byrne,Canada,James Wan,Jason Blum,Netflix,Kirk M. Morri,Leigh Whannell,Joseph Bishara
104913,Rush,2013,Tom Wlaschiha,United States of America,Ron Howard,Ron Howard,Universal Pictures,Mike Hill,Peter Morgan,Hans Zimmer
104925,The Family,2013,Tommy Lee Jones,United States of America,Luc Besson,Ryan Kavanaugh,Netflix,Julien Rey,Luc Besson,Evgueni Galperine
104947,At Any Price,2012,Clancy Brown,United States of America,Ramin Bahrani,Christine Vachon,Netflix,Affonso Gonçalves,Ramin Bahrani,Dickon Hinchliffe
105,The Bridges of Madison County,1995,Meryl Streep,United States of America,Clint Eastwood,Clint Eastwood,Warner Bros.,Joel Cox,Richard LaGravenese,Lennie Niehaus
1050,Looking for Richard,1996,Kevin Spacey,United States of America,Al Pacino,Al Pacino,20th Century Studios,William M. Anderson,Al Pacino,Howard Shore
105017,The Wet Parade,1932,George Irving,United States of America,Victor Fleming,Hunt Stromberg,Metro-Goldwyn-Mayer,Anne Bauchens,Upton Sinclair,William Axt
105037,The To Do List,2013,Bill Hader,United States of America,Maggie Carey,Mark Gordon,Netflix,Paul Frank,Maggie Carey,Raney Shockne
105057,Saint Joan,1957,Anton Walbrook,United States of America,Otto Preminger,Otto Preminger,United Artists Corporation,Helga Keller,Graham Greene,Mischa Spoliansky
105077,The Cat's-Paw,1934,Harold Lloyd,United States of America,Sam Taylor,Harold Lloyd,Fox Film Corporation,Bernard W. Burton,Harold Lloyd,Alfred Newman
105117,Off Beat,1986,William Sadler,United States of America,Michael Dinner,Joe Roth,Walt Disney Studios Motion Pictures,Dede Allen,Mark Medoff,James Horner
105165,World Without End,1956,Rod Taylor,United States of America,Edward Bernds,Richard Heermance,Monogram Pictures,Eda Warren,Edward Bernds,Leith Stevens
105197,Nebraska,2013,Rance Howard,United States of America,Alexander Payne,Albert Berger,Paramount Vantage,Kevin Tent,Bob Nelson,Mark Orton
105223,Colorado Territory,1949,Dorothy Malone,United States of America,Raoul Walsh,Anthony Veiller,Warner Bros.,Owen Marks,John Twist,David Buttolph
105330,Follow Me!,1972,Michael Jayston,United Kingdom,Carol Reed,Hal B. Wallis,Universal Pictures,Anne V. Coates,Peter Shaffer,John Barry
105338,Kabul Express,2006,Roshan Seth,India,Kabir Khan,Yash Chopra,Netflix,Amitabh Shukla,Kabir Khan,Raghav Sachar
105366,Shake Hands with the Devil,1959,Dana Wynter,United Kingdom,Michael Anderson,Michael Anderson,United Artists Corporation,Gordon Pilkington,Ivan Goff,William Alwyn
1055,Shadow Conspiracy,1997,Charlie Sheen,United States of America,George P. Cosmatos,Andrew G. Vajna,Walt Disney Studios Motion Pictures,Robert A. Ferretti,Adi Hasak,Bruce Broughton
105504,Captain Phillips,2013,Catherine Keener,United States of America,Paul Greengrass,Scott Rudin,Columbia Pictures,Christopher Rouse,Billy Ray,Henry Jackman
105571,Attila,1954,Sophia Loren,France,Pietro Francisci,Carlo Ponti,Lux Film,Leo Catozzo,Ennio de Concini,Enzo Masetti
105597,Romeo and Juliet,2013,Ed Westwick,Italy,Carlo Carlei,Julian Fellowes,Icon Productions,Peter Honess,Julian Fellowes,Abel Korzeniowski
1056,Jude,1996,Vernon Dobtcheff,United Kingdom,Michael Winterbottom,Andrew Eaton,Netflix,Trevor Waite,Thomas Hardy,Adrian Johnston
1057,Everyone Says I Love You,1996,Edward Norton,United States of America,Woody Allen,Robert Greenhut,Miramax,Susan E. Morse,Woody Allen,Dick Hyman
105703,Les Saveurs du Palais,2012,Jean d'Ormesson,France,Christian Vincent,Étienne Comar,Netflix,Monica Coleman,Étienne Comar,Gabriel Yared
105731,Carrie,2013,Chloë Grace Moretz,United States of America,Kimberly Peirce,Kevin Misher,Netflix,Lee Percy,Roberto Aguirre-Sacasa,Marco Beltrami
105733,The Legend of Lylah Clare,1968,Ernest Borgnine,United States of America,Robert Aldrich,Robert Aldrich,Metro-Goldwyn-Mayer,Michael Luciano,Hugo Butler,Frank De Vol
105742,The Fifth Estate,2013,Barack Obama,United States of America,Bill Condon,Steve Golin,Netflix,Virginia Katz,Daniel Domscheit-Berg,Carter Burwell
105755,The Counselor,2013,Brad Pitt,United States of America,Ridley Scott,Ridley Scott,Netflix,Pietro Scalia,Cormac McCarthy,Daniel Pemberton
105811,Godzilla vs. Megaguirus,2000,Kōichi Yamadera,Japan,Masaaki Tezuka,Shōgo Tomiyama,Toho,Yoshiyuki Okuhara,Wataru Mimura,Michiru Oshima
105827,Rebirth of Mothra,1996,Sayaka Yamaguchi,Japan,Okihiro Yoneda,Shōgo Tomiyama,Toho,Nobuo Ogawa,Masumi Suetani,Toshiyuki Watanabe
105835,The Double,2013,Jesse Eisenberg,United Kingdom,Richard Ayoade,Michael Caine,Netflix,Chris Dickens,Richard Ayoade,Andrew Hewitt
105844,12 Years a Slave,2013,Brad Pitt,United States of America,Steve McQueen,Brad Pitt,Netflix,Joe Walker,John Ridley,Hans Zimmer
105869,Kill Your Darlings,2013,Jennifer Jason Leigh,United States of America,John Krokidas,Christine Vachon,Sony Pictures Classics,Brian A. Kates,John Krokidas,Nico Muhly
105884,Being Cyrus,2005,Dimple Kapadia,India,Homi Adajania,Dinesh Vijan,The Times Group,Jon Harris,Homi Adajania,Salim-Sulaiman
1059,Romeo + Juliet,1996,Leonardo DiCaprio,United States of America,Baz Luhrmann,Baz Luhrmann,InterCom,Jill Bilcock,Baz Luhrmann,Nellee Hooper
105954,All Is Lost,2013,Robert Redford,United States of America,J. C. Chandor,Zachary Quinto,Hulu,Pete Beaudreau,J. C. Chandor,Alex Ebert
105963,Rebirth of Mothra III,1998,Megumi Kobayashi,Japan,Okihiro Yoneda,Shōgo Tomiyama,Toho,Nobuo Ogawa,Masumi Suetani,Toshiyuki Watanabe
105974,Assault on a Queen,1966,Anthony Franciosa,United States of America,Jack Donohue,William Goetz,Paramount Pictures,Archie Marshek,Rod Serling,Duke Ellington
106002,Ender's Game,2013,Abigail Breslin,United States of America,Gavin Hood,Orson Scott Card,Netflix,Zach Staenberg,Gavin Hood,Steve Jablonsky
106054,The Verdict,2013,Veerle Baetens,Belgium,Jan Verheyen,Peter Bouckaert,Eyeworks,Philippe Ravoet,Jan Verheyen,Steve Willaert
106072,Thor: The Dark World,2013,Natalie Portman,United States of America,Alan Taylor,Kevin Feige,Netflix,Dan Lebental,Robert Rodat,Brian Tyler
1061,Sleepers,1996,Brad Pitt,United States of America,Barry Levinson,Steve Golin,Warner Bros.,Stu Linder,Barry Levinson,John Williams
106100,Dallas Buyers Club,2013,Dallas Roberts,United States of America,Jean-Marc Vallée,Robbie Brenner,Focus Features,Jean-Marc Vallée,Melisa Wallack,Danny Elfman
106195,How I Live Now,2013,Saoirse Ronan,United Kingdom,Kevin Macdonald,John Battsek,Entertainment One Films,Jinx Godfrey,Jeremy Brock,Jon Hopkins
106232,The Reformer and the Redhead,1950,June Allyson,United States of America,Melvin Frank,Norman Panama,Metro-Goldwyn-Mayer,George White,Melvin Frank,David Raksin
106234,Great Expectations,2012,Ralph Fiennes,United Kingdom,Mike Newell,Stephen Woolley,Netflix,Tariq Anwar,David Nicholls,Richard Hartley
106243,Godzilla Against Mechagodzilla,2002,Hideki Matsui,Japan,Masaaki Tezuka,Shōgo Tomiyama,Toho,Shin'ichi Fushima,Wataru Mimura,Michiru Oshima
106330,Last Vegas,2013,50 Cent,United States of America,Jon Turteltaub,Nathan Kahane,Netflix,David Rennie,Adam Brooks,Mark Mothersbaugh
106438,Philomena,2013,Judi Dench,United States of America,Stephen Frears,Steve Coogan,Lucky Red Distribuzione,Valerio Bonelli,Steve Coogan,Alexandre Desplat
106452,Ida,2013,Agata Kulesza,Denmark,Paweł Pawlikowski,Ewa Puszczyńska,Lucky Red Distribuzione,Jarosław Kamiński,Paweł Pawlikowski,Kristian Eidnes Andersen
106489,The Hobbit: The Desolation of Smaug,2013,Orlando Bloom,United States of America,Peter Jackson,Peter Jackson,Warner Bros.,Jabez Olssen,Peter Jackson,Howard Shore
106491,47 Ronin,2013,Keanu Reeves,United States of America,Carl Rinsch,Michael Taccetta,Universal Pictures,Craig Wood,Hossein Amini,Ilan Eshkeri
106525,The Crystal Ball,1943,Virginia Field,United States of America,Elliott Nugent,Buddy DeSylva,United Artists Corporation,Doane Harrison,Virginia Van Upp,Victor Young
106540,Delivery Man,2013,Bill Maher,United States of America,Ken Scott,Steven Spielberg,Walt Disney Studios Motion Pictures,Priscilla Nedd-Friendly,Ken Scott,Jon Brion
106542,The Necessary Death of Charlie Countryman,2013,Til Schweiger,United States of America,Fredrik Bond,Ron Yerxa,Alchemy,Hughes Winborne,Matt Drake,Christophe Beck
1066,Shall We Dance,1937,Ginger Rogers,United States of America,Mark Sandrich,Pandro S. Berman,RKO Pictures,William Hamilton,Allan Scott,George Gershwin
106624,Venuto al mondo,2012,Penélope Cruz,Spain,Sergio Castellitto,Sergio Castellitto,Netflix,Patrizio Marone,Margaret Mazzantini,Eduardo Cruz
106644,The Story of Esther Costello,1957,Joan Crawford,United Kingdom,David Miller,Jack Clayton,Columbia Pictures,Ralph Kemplen,Charles Kaufman,Georges Auric
1067,A Damsel in Distress,1937,Joan Fontaine,United States of America,George Stevens,Pandro S. Berman,RKO Pictures,Henry Berman,P. G. Wodehouse,George Gershwin
106745,The Stranger,1967,Anna Karina,Italy,Luchino Visconti,Dino De Laurentiis,Netflix,Ruggero Mastroianni,Luchino Visconti,Piero Piccioni
106753,Shed No Tears,2013,Håkan Hellström,Sweden,Måns Mårlind,Malcolm Lidbeck,SF Studios,Björn Stein,Cilla Jackert,Håkan Hellström
106766,Inside Llewyn Davis,2013,Justin Timberlake,United States of America,Joel Coen,Coen brothers,Netflix,Coen brothers,Joel Coen,T Bone Burnett
106782,The Wolf of Wall Street,2013,Leonardo DiCaprio,United States of America,Martin Scorsese,Leonardo DiCaprio,iTunes,Thelma Schoonmaker,Terence Winter,Howard Shore
106785,Homefront,2013,Clancy Brown,United States of America,Gary Fleder,Sylvester Stallone,Global Road Entertainment,Padraic McKinley,Sylvester Stallone,Mark Isham
1068,Crossfire,1947,Robert Mitchum,United States of America,Edward Dmytryk,Dore Schary,RKO Pictures,Harry W. Gerstad,John Paxton,Roy Webb
106841,August: Osage County,2013,Meryl Streep,United States of America,John Wells,George Clooney,Netflix,Stephen Mirrione,Tracy Letts,Gustavo Santaolalla
106906,Gamera vs. Barugon,1966,Ichirō Sugai,Japan,Shigeo Tanaka,Masaichi Nagata,Daiei Film,Tatsuji Nakashizu,Niisan Takahashi,Chūji Kinoshita
106916,American Hustle,2013,Louis C.K.,United States of America,David O. Russell,Charles Roven,Netflix,Kevin Tent,David O. Russell,Danny Elfman
106918,The Secret Life of Walter Mitty,2013,Ben Stiller,United States of America,Ben Stiller,Samuel Goldwyn Jr.,Netflix,Greg Hayden,Steven Conrad,Theodore Shapiro
106920,Her,2013,Bill Hader,United States of America,Spike Jonze,Spike Jonze,Warner Bros.,Eric Zumbrunnen,Spike Jonze,Arcade Fire
106967,The April Fools,1969,Myrna Loy,United States of America,Stuart Rosenberg,Gordon Carroll,Netflix,Bob Wyman,Hal Dresner,Marvin Hamlisch
106983,Young & Beautiful,2013,Charlotte Rampling,France,François Ozon,Nicolas Altmayer,Netflix,Laure Gardette,François Ozon,Philippe Rombi
107,Muppet Treasure Island,1996,Steve Whitmire,United States of America,Brian Henson,Brian Henson,Netflix,Michael Jablow,Jerry Juhl,Hans Zimmer
1070,Macao,1952,Gloria Grahame,United States of America,Josef von Sternberg,Howard Hughes,RKO Pictures,Samuel E. Beetley,Robert Mitchum,Anthony Collins
107083,Geography Club,2013,Marin Hinkle,United States of America,Gary Entin,Michael Huffington,Shoreline Entertainment,William Yeh,Brent Hartinger,Lior Rosner
107128,Blood Relatives,1978,Stéphane Audran,Canada,Claude Chabrol,Denis Héroux,Astral Media,Yves Langlois,Claude Chabrol,Pierre Jansen
107141,Saving Mr. Banks,2013,Tom Hanks,Australia,John Lee Hancock,Alison Owen,Walt Disney Studios Motion Pictures,Mark Livolsi,Kelly Marcel,Thomas Newman
107157,The Boy and the Pirates,1960,Paul Guilfoyle,United States of America,Bert Ira Gordon,Bert Ira Gordon,United Artists Corporation,Jerome Thoms,Lillie Hayward,Albert Glasser
107236,Monte Carlo or Bust,1969,Bourvil,Italy,Ken Annakin,Ken Annakin,Paramount Pictures,Peter Taylor,Jack Davies,Ron Goodwin
107274,The Deep,2012,Þröstur Leó Gunnarsson,Iceland,Baltasar Kormákur,Baltasar Kormákur,Vertigo Média,Elísabet Ronaldsdóttir,Baltasar Kormákur,Ben Frost
107281,The Grotesque,1995,Lena Headey,United Kingdom,John-Paul Davidson,Trudie Styler,Artisan Entertainment,Tariq Anwar,Patrick McGrath,Anne Dudley
1073,Willy Wonka & the Chocolate Factory,1971,Günter Meisner,United States of America,Mel Stuart,David L. Wolper,Paramount Pictures,David S. Saxon,Roald Dahl,Anthony Newley
107314,Oldboy,2013,George W. Bush,United States of America,Spike Lee,Roy Lee,Netflix,Barry Alexander Brown,Mark Protosevich,Michael Nyman
107370,Footprints on the Moon,1975,Klaus Kinski,Italy,Luigi Bazzoni,Marina Cicogna,Cineriz,Roberto Perpignani,Luigi Bazzoni,Nicola Piovani
107372,Happy Family,2010,Diego Abatantuono,Italy,Gabriele Salvatores,Maurizio Totti,01 Distribution,Massimo Fiocchi,Gabriele Salvatores,Louis Siciliano
107397,"Take Her, She's Mine",1963,James Stewart,United States of America,Henry Koster,Henry Koster,20th Century Studios,Marjorie Fowler,Phoebe Ephron,Jerry Goldsmith
107432,Green Hell,1940,Joan Bennett,United States of America,James Whale,Harry E. Edington,Universal Pictures,Ted J. Kent,Frances Marion,Frank Skinner
107546,Why Did You Pick On Me?,1980,Vincenzo Maggio,Italy,Michele Lupo,Elio Scardamaglia,MOKÉP,Eugenio Alabiso,Marcello Fondato,Guido De Angelis
107557,Fun Size,2012,Osric Chau,United States of America,Josh Schwartz,Stephanie Savage,Paramount Pictures,Wendy Greene Bricmont,Max Werner,Deborah Lurie
107565,Fack ju Göhte,2013,Alwara Höfels,Germany,Bora Dağtekin,Christian Becker,Constantin Film,Charles Ladmiral,Bora Dağtekin,Michael Beckmann
1076,The Innocents,1961,Deborah Kerr,United Kingdom,Jack Clayton,Jack Clayton,20th Century Studios,Jim Clark,Henry James,Georges Auric
107649,Borgman,2013,Alexander Rosenbaum,Belgium,Alex van Warmerdam,Marc van Warmerdam,Hulu,Job ter Burg,Alex van Warmerdam,Vincent van Warmerdam
107656,Buddy Goes West,1981,Bud Spencer,Italy,Michele Lupo,Claudio Mancini,MOKÉP,Eugenio Alabiso,Sergio Donati,Ennio Morricone
107658,Mio in the Land of Faraway,1987,Christian Bale,Norway,Vladimir Grammatikov,Ingemar Ejve,Sandrew Metronome,Darek Hodor,William Aldridge,Benny Andersson
107682,Escape to Athena,1979,Sonny Bono,United Kingdom,George P. Cosmatos,Lew Grade,ITC Entertainment,Ralph Kemplen,Edward Anhalt,Barry Blue
107702,Grudge Match,2013,Michael Buffer,United States of America,Peter Segal,Mark Steven Johnson,Warner Bros.,William Kerr,Doug Ellin,Trevor Rabin
107740,The South,2000,Samuli Edelmann,Finland,Aleksi Mäkelä,Markus Selin,Walt Disney Studios Motion Pictures,Kimmo Taavila,Venla Mäkelä,Hannu Korkeamäki
107752,White Fang,1973,Virna Lisi,Spain,Lucio Fulci,Harry Alan Towers,Titanus,Ornella Micheli,Harry Alan Towers,Carlo Rustichelli
107756,A.C.O.D.,2013,Jessica Alba,United States of America,Stu Zicherman,Ben Karlin,Universal Pictures,Jeffrey Wolf,Ben Karlin,DeVotchKa
107771,Only Lovers Left Alive,2013,Yasmine Hamdan,France,Jim Jarmusch,Jeremy Thomas,Netflix,Affonso Gonçalves,Jim Jarmusch,Jozef van Wissem
107877,The Valley of Gwangi,1969,Richard Carlson,United States of America,Jim O'Connolly,Charles H. Schneer,Warner Bros.-Seven Arts,Henry Richardson,Willis H. O'Brien,Jerome Moross
